machine_id,timestamp,temperature,vibration,pressure
COMPRESSOR_D,2026-02-24 16:09:42,62.64,2.093,4.7
PUMP_A,2026-02-24 16:09:44,83.81,4.514,2.97
PUMP_B,2026-02-24 16:09:44,72.54,1.947,3.98
MOTOR_C,2026-02-24 16:09:44,65.07,1.708,4.25
COMPRESSOR_D,2026-02-24 16:09:44,66.95,1.765,4.56
PUMP_A,2026-02-24 16:09:46,88.09,3.633,2.45
PUMP_B,2026-02-24 16:09:46,67.99,1.469,4.63
MOTOR_C,2026-02-24 16:09:46,70.31,1.11,4.39
COMPRESSOR_D,2026-02-24 16:09:46,68.93,1.172,3.86
PUMP_A,2026-02-24 16:09:48,88.19,4.768,2.03
PUMP_B,2026-02-24 16:09:48,63.89,2.384,4.07
MOTOR_C,2026-02-24 16:09:48,67.01,1.841,3.92
COMPRESSOR_D,2026-02-24 16:09:48,63.74,1.781,3.9
PUMP_A,2026-02-24 16:09:50,93.13,3.862,2.28
PUMP_B,2026-02-24 16:09:50,67.08,1.743,3.69
MOTOR_C,2026-02-24 16:09:50,72.58,1.578,4.15
COMPRESSOR_D,2026-02-24 16:09:50,66.02,2.134,4.56
PUMP_A,2026-02-24 16:09:52,87.58,4.358,2.64
PUMP_B,2026-02-24 16:09:52,72.67,1.765,3.79
MOTOR_C,2026-02-24 16:09:52,68.61,1.864,4.61
COMPRESSOR_D,2026-02-24 16:09:52,66.15,2.239,4.19
PUMP_A,2026-02-24 16:09:54,94.07,4.721,2.55
PUMP_B,2026-02-24 16:09:54,73.77,1.822,4.6
MOTOR_C,2026-02-24 16:09:54,65.16,1.057,4.43
COMPRESSOR_D,2026-02-24 16:09:54,70.24,1.439,3.79
PUMP_A,2026-02-24 16:09:56,89.22,3.699,2.18
PUMP_B,2026-02-24 16:09:56,65.14,1.982,4.78
MOTOR_C,2026-02-24 16:09:56,68.47,1.337,3.89
COMPRESSOR_D,2026-02-24 16:09:56,65.19,2.097,4.7
PUMP_A,2026-02-24 16:09:58,92.38,3.573,2.3
PUMP_B,2026-02-24 16:09:58,65.6,1.796,4.28
MOTOR_C,2026-02-24 16:09:58,67.52,2.334,4.18
COMPRESSOR_D,2026-02-24 16:09:58,70.04,1.26,4.66
PUMP_A,2026-02-24 16:10:00,83.24,4.553,2.53
PUMP_B,2026-02-24 16:10:00,63.12,1.126,3.77
MOTOR_C,2026-02-24 16:10:00,66.69,1.698,4.36
COMPRESSOR_D,2026-02-24 16:10:00,66.21,1.781,4.27
PUMP_A,2026-02-24 16:10:02,84.68,3.893,2.81
PUMP_B,2026-02-24 16:10:02,65.58,1.072,3.97
MOTOR_C,2026-02-24 16:10:02,69.18,1.097,4.46
COMPRESSOR_D,2026-02-24 16:10:02,63.1,1.009,3.65
PUMP_A,2026-02-24 16:10:04,86.67,4.243,2.07
PUMP_B,2026-02-24 16:10:04,66.89,1.454,3.73
MOTOR_C,2026-02-24 16:10:04,69.72,2.018,3.92
COMPRESSOR_D,2026-02-24 16:10:04,71.25,1.154,3.82
PUMP_A,2026-02-24 16:10:06,89.02,4.27,2.04
PUMP_B,2026-02-24 16:10:06,68.8,2.018,4.65
MOTOR_C,2026-02-24 16:10:06,69.04,1.18,4.39
COMPRESSOR_D,2026-02-24 16:10:06,67.35,2.379,4.28
PUMP_A,2026-02-24 16:10:08,86.65,4.34,2.59
PUMP_B,2026-02-24 16:10:08,69.37,1.615,3.97
MOTOR_C,2026-02-24 16:10:08,70.16,1.703,3.94
COMPRESSOR_D,2026-02-24 16:10:08,70.4,2.139,3.78
PUMP_A,2026-02-24 16:10:10,91.66,3.378,2.45
PUMP_B,2026-02-24 16:10:10,64.98,1.674,4.31
MOTOR_C,2026-02-24 16:10:10,65.67,1.435,4.24
COMPRESSOR_D,2026-02-24 16:10:10,66.12,2.21,4.7
PUMP_A,2026-02-24 16:10:12,82.87,3.66,2.82
PUMP_B,2026-02-24 16:10:12,68.1,1.411,3.78
MOTOR_C,2026-02-24 16:10:12,66.15,1.514,3.7
COMPRESSOR_D,2026-02-24 16:10:12,67.81,1.357,4.12
PUMP_A,2026-02-24 16:10:14,88.34,3.596,2.04
PUMP_B,2026-02-24 16:10:14,66.89,2.129,4.36
MOTOR_C,2026-02-24 16:10:14,67.52,1.899,3.87
COMPRESSOR_D,2026-02-24 16:10:14,69.96,2.134,4.46
PUMP_A,2026-02-24 16:10:16,84.89,4.568,2.87
PUMP_B,2026-02-24 16:10:16,64.03,2.148,3.97
MOTOR_C,2026-02-24 16:10:16,63.35,1.048,4.78
COMPRESSOR_D,2026-02-24 16:10:16,73.98,1.48,4.28
PUMP_A,2026-02-24 16:10:18,85.41,3.254,2.64
PUMP_B,2026-02-24 16:10:18,62.02,1.441,4.65
MOTOR_C,2026-02-24 16:10:18,62.6,1.803,4.78
COMPRESSOR_D,2026-02-24 16:10:18,63.1,1.497,4.45
PUMP_A,2026-02-24 16:10:20,90.94,4.671,2.07
PUMP_B,2026-02-24 16:10:20,71.66,1.69,4.77
MOTOR_C,2026-02-24 16:10:20,72.26,1.072,4.39
COMPRESSOR_D,2026-02-24 16:10:20,73.75,1.501,4.29
PUMP_A,2026-02-24 16:10:22,93.15,3.531,2.68
PUMP_B,2026-02-24 16:10:22,64.92,1.366,4.51
MOTOR_C,2026-02-24 16:10:22,72.63,1.027,4.23
COMPRESSOR_D,2026-02-24 16:10:22,69.46,1.811,4.75
PUMP_A,2026-02-24 16:10:24,91.28,3.808,2.77
PUMP_B,2026-02-24 16:10:24,66.85,1.596,4.6
MOTOR_C,2026-02-24 16:10:24,65.6,1.892,4.02
COMPRESSOR_D,2026-02-24 16:10:24,67.8,1.758,4.39
PUMP_A,2026-02-24 16:10:26,82.31,4.214,2.43
PUMP_B,2026-02-24 16:10:26,72.48,1.25,4.15
MOTOR_C,2026-02-24 16:10:26,72.7,1.313,4.2
COMPRESSOR_D,2026-02-24 16:10:26,70.04,1.185,4.65
PUMP_A,2026-02-24 16:10:28,88.24,4.038,2.39
PUMP_B,2026-02-24 16:10:28,68.41,1.767,4.64
MOTOR_C,2026-02-24 16:10:28,70.1,1.69,4.49
COMPRESSOR_D,2026-02-24 16:10:28,73.59,1.01,3.88
PUMP_A,2026-02-24 16:10:30,89.16,4.144,2.98
PUMP_B,2026-02-24 16:10:30,67.72,1.454,3.91
MOTOR_C,2026-02-24 16:10:30,68.37,1.719,3.8
COMPRESSOR_D,2026-02-24 16:10:30,69.25,1.584,4.47
PUMP_A,2026-02-24 16:10:32,89.94,4.711,2.2
PUMP_B,2026-02-24 16:10:32,66.5,2.356,4.41
MOTOR_C,2026-02-24 16:10:32,69.55,1.969,4.53
COMPRESSOR_D,2026-02-24 16:10:32,70.2,1.267,3.9
PUMP_A,2026-02-24 16:10:34,83.17,3.313,2.69
PUMP_B,2026-02-24 16:10:34,67.58,1.448,4.33
MOTOR_C,2026-02-24 16:10:34,62.66,1.551,3.63
COMPRESSOR_D,2026-02-24 16:10:34,63.6,2.235,4.05
PUMP_A,2026-02-24 16:10:36,85.07,4.262,2.0
PUMP_B,2026-02-24 16:10:36,72.44,2.155,4.53
MOTOR_C,2026-02-24 16:10:36,62.36,1.941,3.99
COMPRESSOR_D,2026-02-24 16:10:36,66.11,1.036,3.79
PUMP_A,2026-02-24 16:10:38,87.82,4.096,3.0
PUMP_B,2026-02-24 16:10:38,63.64,1.442,3.96
MOTOR_C,2026-02-24 16:10:38,67.51,1.81,4.26
COMPRESSOR_D,2026-02-24 16:10:38,72.95,2.24,3.79
PUMP_A,2026-02-24 16:10:40,87.11,3.679,2.54
PUMP_B,2026-02-24 16:10:40,66.39,1.868,3.64
MOTOR_C,2026-02-24 16:10:40,62.07,1.935,4.78
COMPRESSOR_D,2026-02-24 16:10:40,73.12,1.686,4.57
PUMP_A,2026-02-24 16:10:42,91.15,4.177,2.44
PUMP_B,2026-02-24 16:10:42,72.65,1.337,4.51
MOTOR_C,2026-02-24 16:10:42,72.4,2.147,3.84
COMPRESSOR_D,2026-02-24 16:10:42,67.76,1.942,4.37
PUMP_A,2026-02-24 16:10:44,84.28,4.09,2.83
PUMP_B,2026-02-24 16:10:44,72.82,1.282,3.75
MOTOR_C,2026-02-24 16:10:44,71.46,2.243,4.31
COMPRESSOR_D,2026-02-24 16:10:44,64.49,2.372,4.54
PUMP_A,2026-02-24 16:10:46,88.63,3.915,2.67
PUMP_B,2026-02-24 16:10:46,65.21,1.048,4.3
MOTOR_C,2026-02-24 16:10:46,69.87,2.033,4.13
COMPRESSOR_D,2026-02-24 16:10:46,65.52,1.418,4.45
PUMP_A,2026-02-24 16:10:48,83.71,4.08,2.87
PUMP_B,2026-02-24 16:10:48,67.8,1.943,4.73
MOTOR_C,2026-02-24 16:10:48,64.45,1.374,4.47
COMPRESSOR_D,2026-02-24 16:10:48,63.25,1.975,4.2
PUMP_A,2026-02-24 16:10:50,88.41,3.984,2.32
PUMP_B,2026-02-24 16:10:50,67.99,1.355,3.61
MOTOR_C,2026-02-24 16:10:50,73.8,2.115,3.91
COMPRESSOR_D,2026-02-24 16:10:50,69.9,2.389,4.24
PUMP_A,2026-02-24 16:10:52,91.43,3.291,2.82
PUMP_B,2026-02-24 16:10:52,72.23,1.972,4.72
MOTOR_C,2026-02-24 16:10:52,70.08,2.297,4.78
COMPRESSOR_D,2026-02-24 16:10:52,63.48,1.637,3.72
PUMP_A,2026-02-24 16:10:54,86.79,4.777,2.83
PUMP_B,2026-02-24 16:10:54,69.19,1.939,3.61
MOTOR_C,2026-02-24 16:10:54,66.89,1.792,3.96
COMPRESSOR_D,2026-02-24 16:10:54,72.5,1.526,4.36
PUMP_A,2026-02-24 16:10:56,84.91,3.921,2.62
PUMP_B,2026-02-24 16:10:56,73.79,1.372,4.51
MOTOR_C,2026-02-24 16:10:56,73.26,2.07,4.71
COMPRESSOR_D,2026-02-24 16:10:56,73.77,2.057,4.23
PUMP_A,2026-02-24 16:10:58,91.88,4.604,2.75
PUMP_B,2026-02-24 16:10:58,67.47,2.314,4.34
MOTOR_C,2026-02-24 16:10:58,62.28,1.443,4.14
COMPRESSOR_D,2026-02-24 16:10:58,67.09,2.174,4.08
PUMP_A,2026-02-24 16:11:00,93.79,3.899,2.84
PUMP_B,2026-02-24 16:11:00,62.19,1.997,4.74
MOTOR_C,2026-02-24 16:11:00,68.76,1.795,4.52
COMPRESSOR_D,2026-02-24 16:11:00,64.89,1.699,4.55
PUMP_A,2026-02-24 16:11:02,86.82,3.848,2.75
PUMP_B,2026-02-24 16:11:02,67.66,1.468,3.74
MOTOR_C,2026-02-24 16:11:02,73.94,2.095,4.47
COMPRESSOR_D,2026-02-24 16:11:02,64.41,2.36,4.56
PUMP_A,2026-02-24 16:11:04,84.33,4.316,2.03
PUMP_B,2026-02-24 16:11:04,69.61,2.076,4.11
MOTOR_C,2026-02-24 16:11:04,70.57,1.422,4.19
COMPRESSOR_D,2026-02-24 16:11:04,67.38,1.569,4.13
PUMP_A,2026-02-24 16:11:06,85.11,4.32,2.86
PUMP_B,2026-02-24 16:11:06,71.81,1.909,3.98
MOTOR_C,2026-02-24 16:11:06,67.51,1.084,4.29
COMPRESSOR_D,2026-02-24 16:11:06,68.96,1.882,4.4
PUMP_A,2026-02-24 16:11:08,88.89,4.716,2.08
PUMP_B,2026-02-24 16:11:08,72.69,1.412,3.99
MOTOR_C,2026-02-24 16:11:08,63.57,1.297,3.77
COMPRESSOR_D,2026-02-24 16:11:08,72.43,2.272,4.2
PUMP_A,2026-02-24 16:11:10,83.87,3.796,2.92
PUMP_B,2026-02-24 16:11:10,70.05,1.568,4.61
MOTOR_C,2026-02-24 16:11:10,67.84,1.419,4.73
COMPRESSOR_D,2026-02-24 16:11:10,67.16,1.367,3.99
PUMP_A,2026-02-24 16:11:12,88.07,4.468,2.45
PUMP_B,2026-02-24 16:11:12,73.87,2.331,4.37
MOTOR_C,2026-02-24 16:11:12,69.11,1.459,3.65
COMPRESSOR_D,2026-02-24 16:11:12,68.01,2.329,3.71
PUMP_A,2026-02-24 16:11:14,85.41,4.374,2.57
PUMP_B,2026-02-24 16:11:14,65.68,1.783,4.78
MOTOR_C,2026-02-24 16:11:14,67.22,1.665,4.2
COMPRESSOR_D,2026-02-24 16:11:14,71.2,1.41,4.7
PUMP_A,2026-02-24 16:11:16,94.33,3.209,2.14
PUMP_B,2026-02-24 16:11:16,70.76,1.724,4.75
MOTOR_C,2026-02-24 16:11:16,68.17,1.703,4.45
COMPRESSOR_D,2026-02-24 16:11:16,72.07,1.297,4.68
PUMP_A,2026-02-24 16:11:18,91.44,4.217,2.3
PUMP_B,2026-02-24 16:11:18,73.95,1.937,3.85
MOTOR_C,2026-02-24 16:11:18,66.9,1.687,3.73
COMPRESSOR_D,2026-02-24 16:11:18,64.85,2.017,4.36
PUMP_A,2026-02-24 16:11:20,87.98,3.862,2.97
PUMP_B,2026-02-24 16:11:20,65.41,1.192,4.53
MOTOR_C,2026-02-24 16:11:20,62.65,1.808,3.71
COMPRESSOR_D,2026-02-24 16:11:20,63.97,1.227,3.79
PUMP_A,2026-02-24 16:11:22,87.56,4.398,2.91
PUMP_B,2026-02-24 16:11:22,66.69,2.171,3.61
MOTOR_C,2026-02-24 16:11:22,72.28,1.416,4.04
COMPRESSOR_D,2026-02-24 16:11:22,68.38,1.436,4.61
PUMP_A,2026-02-24 16:11:24,95.0,4.335,2.58
PUMP_B,2026-02-24 16:11:24,69.07,2.23,3.82
MOTOR_C,2026-02-24 16:11:24,62.74,1.431,3.85
COMPRESSOR_D,2026-02-24 16:11:24,65.11,1.953,4.78
PUMP_A,2026-02-24 16:11:26,82.98,3.923,2.51
PUMP_B,2026-02-24 16:11:26,70.23,2.218,3.84
MOTOR_C,2026-02-24 16:11:26,62.38,1.025,4.48
COMPRESSOR_D,2026-02-24 16:11:26,71.99,1.212,4.18
PUMP_A,2026-02-24 16:11:28,84.55,3.262,2.26
PUMP_B,2026-02-24 16:11:28,63.68,2.346,3.86
MOTOR_C,2026-02-24 16:11:28,64.43,1.044,4.34
COMPRESSOR_D,2026-02-24 16:11:28,62.57,1.476,4.48
PUMP_A,2026-02-24 16:11:30,90.69,4.389,2.68
PUMP_B,2026-02-24 16:11:30,70.0,2.161,4.13
MOTOR_C,2026-02-24 16:11:30,65.08,1.195,3.94
COMPRESSOR_D,2026-02-24 16:11:30,66.78,1.986,3.97
PUMP_A,2026-02-24 16:11:32,93.18,3.971,2.32
PUMP_B,2026-02-24 16:11:32,72.42,2.014,4.02
MOTOR_C,2026-02-24 16:11:32,62.41,2.028,3.66
COMPRESSOR_D,2026-02-24 16:11:32,70.0,2.292,4.01
PUMP_A,2026-02-24 16:11:34,84.18,4.202,2.29
PUMP_B,2026-02-24 16:11:34,73.14,1.089,3.95
MOTOR_C,2026-02-24 16:11:34,73.57,1.288,4.26
COMPRESSOR_D,2026-02-24 16:11:34,66.88,2.285,3.99
PUMP_A,2026-02-24 16:11:36,83.57,4.472,2.61
PUMP_B,2026-02-24 16:11:36,67.74,1.836,4.32
MOTOR_C,2026-02-24 16:11:36,73.65,1.676,4.71
COMPRESSOR_D,2026-02-24 16:11:36,65.01,2.281,4.27
PUMP_A,2026-02-24 16:11:38,84.44,4.017,2.03
PUMP_B,2026-02-24 16:11:38,71.89,1.091,4.07
MOTOR_C,2026-02-24 16:11:38,65.02,1.82,3.93
COMPRESSOR_D,2026-02-24 16:11:38,62.05,1.108,3.66
PUMP_A,2026-02-24 16:11:40,90.43,3.63,2.15
PUMP_B,2026-02-24 16:11:40,68.7,1.812,4.52
MOTOR_C,2026-02-24 16:11:40,63.36,1.462,3.97
COMPRESSOR_D,2026-02-24 16:11:40,62.58,1.584,4.34
PUMP_A,2026-02-24 16:11:42,83.59,3.316,2.81
PUMP_B,2026-02-24 16:11:42,62.0,1.898,4.76
MOTOR_C,2026-02-24 16:11:42,64.59,2.196,4.31
COMPRESSOR_D,2026-02-24 16:11:42,68.88,1.142,3.99
PUMP_A,2026-02-24 16:11:44,90.84,3.565,2.73
PUMP_B,2026-02-24 16:11:44,64.53,1.85,4.63
MOTOR_C,2026-02-24 16:11:44,63.7,1.265,3.94
COMPRESSOR_D,2026-02-24 16:11:44,66.81,1.924,4.57
PUMP_A,2026-02-24 16:11:46,88.04,3.462,2.86
PUMP_B,2026-02-24 16:11:46,69.67,1.098,4.03
MOTOR_C,2026-02-24 16:11:46,63.25,2.108,3.73
COMPRESSOR_D,2026-02-24 16:11:46,72.93,1.853,3.61
PUMP_A,2026-02-24 16:11:48,84.48,4.184,2.14
PUMP_B,2026-02-24 16:11:48,69.27,1.827,4.71
MOTOR_C,2026-02-24 16:11:48,63.88,1.832,3.68
COMPRESSOR_D,2026-02-24 16:11:48,73.27,1.853,4.75
PUMP_A,2026-02-24 16:11:50,83.25,4.019,2.29
PUMP_B,2026-02-24 16:11:50,73.64,2.231,4.07
MOTOR_C,2026-02-24 16:11:50,72.14,1.909,3.86
COMPRESSOR_D,2026-02-24 16:11:50,64.19,1.628,4.61
PUMP_A,2026-02-24 16:11:52,90.44,3.264,2.33
PUMP_B,2026-02-24 16:11:52,67.87,2.053,4.35
MOTOR_C,2026-02-24 16:11:52,67.15,1.23,3.68
COMPRESSOR_D,2026-02-24 16:11:52,69.38,1.37,4.04
PUMP_A,2026-02-24 16:11:54,88.61,4.05,2.21
PUMP_B,2026-02-24 16:11:54,73.99,1.363,4.74
MOTOR_C,2026-02-24 16:11:54,73.77,2.172,4.5
COMPRESSOR_D,2026-02-24 16:11:54,66.43,2.351,3.79
PUMP_A,2026-02-24 16:11:56,90.34,3.369,2.61
PUMP_B,2026-02-24 16:11:56,71.03,2.118,3.67
MOTOR_C,2026-02-24 16:11:56,73.03,1.55,3.9
COMPRESSOR_D,2026-02-24 16:11:56,65.11,2.295,3.78
PUMP_A,2026-02-24 16:11:58,87.01,4.137,2.09
PUMP_B,2026-02-24 16:11:58,70.65,1.776,4.49
MOTOR_C,2026-02-24 16:11:58,73.0,1.301,4.47
COMPRESSOR_D,2026-02-24 16:11:58,62.01,2.059,4.47
PUMP_A,2026-02-24 16:12:00,89.36,3.611,2.37
PUMP_B,2026-02-24 16:12:00,72.73,1.432,4.1
MOTOR_C,2026-02-24 16:12:00,68.15,1.638,4.05
COMPRESSOR_D,2026-02-24 16:12:00,73.09,2.128,3.96
PUMP_A,2026-02-24 16:12:02,87.93,3.963,2.79
PUMP_B,2026-02-24 16:12:02,68.48,2.216,3.82
MOTOR_C,2026-02-24 16:12:02,70.9,2.168,4.78
COMPRESSOR_D,2026-02-24 16:12:02,65.08,2.061,4.21
PUMP_A,2026-02-24 16:12:04,87.99,4.142,2.52
PUMP_B,2026-02-24 16:12:04,68.99,1.042,4.17
MOTOR_C,2026-02-24 16:12:04,71.97,2.183,4.36
COMPRESSOR_D,2026-02-24 16:12:04,66.25,1.752,4.33
PUMP_A,2026-02-24 16:12:06,84.9,4.469,2.54
PUMP_B,2026-02-24 16:12:06,72.86,1.093,4.09
MOTOR_C,2026-02-24 16:12:06,64.74,2.076,4.24
COMPRESSOR_D,2026-02-24 16:12:06,62.53,1.716,4.46
PUMP_A,2026-02-24 16:12:08,82.94,3.544,2.26
PUMP_B,2026-02-24 16:12:08,70.73,2.272,3.6
MOTOR_C,2026-02-24 16:12:08,71.17,1.606,4.63
COMPRESSOR_D,2026-02-24 16:12:08,67.72,1.372,3.99
PUMP_A,2026-02-24 16:12:10,85.88,3.812,2.33
PUMP_B,2026-02-24 16:12:10,71.0,1.926,4.32
MOTOR_C,2026-02-24 16:12:10,71.44,1.757,3.68
COMPRESSOR_D,2026-02-24 16:12:10,71.85,1.534,3.61
PUMP_A,2026-02-24 16:12:12,89.76,3.647,2.98
PUMP_B,2026-02-24 16:12:12,73.16,1.539,4.07
MOTOR_C,2026-02-24 16:12:12,73.78,1.719,4.62
COMPRESSOR_D,2026-02-24 16:12:12,65.97,2.149,3.99
PUMP_A,2026-02-24 16:12:14,92.12,4.57,2.19
PUMP_B,2026-02-24 16:12:14,71.04,1.346,3.79
MOTOR_C,2026-02-24 16:12:14,71.55,2.122,3.84
COMPRESSOR_D,2026-02-24 16:12:14,69.32,1.006,4.15
PUMP_A,2026-02-24 16:12:16,84.99,3.753,2.36
PUMP_B,2026-02-24 16:12:16,73.99,2.153,4.37
MOTOR_C,2026-02-24 16:12:16,71.18,1.083,4.52
COMPRESSOR_D,2026-02-24 16:12:16,66.16,1.289,4.39
PUMP_A,2026-02-24 16:12:18,83.26,3.552,2.13
PUMP_B,2026-02-24 16:12:18,73.65,2.104,3.63
MOTOR_C,2026-02-24 16:12:18,70.15,2.014,4.25
COMPRESSOR_D,2026-02-24 16:12:18,71.13,1.624,4.78
PUMP_A,2026-02-24 16:12:20,84.49,4.513,2.43
PUMP_B,2026-02-24 16:12:20,67.53,1.663,4.41
MOTOR_C,2026-02-24 16:12:20,71.11,1.846,4.47
COMPRESSOR_D,2026-02-24 16:12:20,68.96,2.27,3.91
PUMP_A,2026-02-24 16:12:22,88.39,4.779,2.26
PUMP_B,2026-02-24 16:12:22,63.53,1.031,3.91
MOTOR_C,2026-02-24 16:12:22,62.36,1.527,4.45
COMPRESSOR_D,2026-02-24 16:12:22,62.7,1.117,3.76
PUMP_A,2026-02-24 16:12:24,88.97,4.544,2.43
PUMP_B,2026-02-24 16:12:24,63.98,2.326,3.77
MOTOR_C,2026-02-24 16:12:24,65.07,1.288,4.73
COMPRESSOR_D,2026-02-24 16:12:24,72.82,1.836,3.68
PUMP_A,2026-02-24 16:12:26,88.95,3.989,2.08
PUMP_B,2026-02-24 16:12:26,72.33,1.249,3.95
MOTOR_C,2026-02-24 16:12:26,65.33,1.915,4.02
COMPRESSOR_D,2026-02-24 16:12:26,64.11,1.019,3.99
PUMP_A,2026-02-24 16:12:28,82.1,3.35,2.53
PUMP_B,2026-02-24 16:12:28,67.01,1.035,4.43
MOTOR_C,2026-02-24 16:12:28,70.47,1.382,3.89
COMPRESSOR_D,2026-02-24 16:12:28,73.09,2.275,3.7
PUMP_A,2026-02-24 16:12:30,89.12,3.873,2.83
PUMP_B,2026-02-24 16:12:30,73.98,1.445,4.21
MOTOR_C,2026-02-24 16:12:30,68.63,1.74,4.25
COMPRESSOR_D,2026-02-24 16:12:30,72.81,1.685,4.63
PUMP_A,2026-02-24 16:12:32,94.85,4.217,2.92
PUMP_B,2026-02-24 16:12:32,67.84,2.016,3.94
MOTOR_C,2026-02-24 16:12:32,69.94,2.2,3.63
COMPRESSOR_D,2026-02-24 16:12:32,66.46,2.38,4.27
PUMP_A,2026-02-24 16:12:34,91.95,4.541,2.18
PUMP_B,2026-02-24 16:12:34,72.2,1.696,4.23
MOTOR_C,2026-02-24 16:12:34,66.1,1.184,4.01
COMPRESSOR_D,2026-02-24 16:12:34,67.58,1.281,4.68
PUMP_A,2026-02-24 16:12:36,88.56,3.987,2.64
PUMP_B,2026-02-24 16:12:36,65.47,1.069,4.39
MOTOR_C,2026-02-24 16:12:36,69.22,1.942,4.48
COMPRESSOR_D,2026-02-24 16:12:36,72.43,1.013,3.96
PUMP_A,2026-02-24 16:12:38,86.87,3.42,2.01
PUMP_B,2026-02-24 16:12:38,64.35,1.458,4.43
MOTOR_C,2026-02-24 16:12:38,71.3,1.214,4.46
COMPRESSOR_D,2026-02-24 16:12:38,72.8,2.3,4.65
PUMP_A,2026-02-24 16:12:40,91.93,3.981,2.01
PUMP_B,2026-02-24 16:12:40,62.55,2.286,3.86
MOTOR_C,2026-02-24 16:12:40,69.55,1.633,4.09
COMPRESSOR_D,2026-02-24 16:12:40,67.9,1.002,4.72
PUMP_A,2026-02-24 16:12:42,92.61,3.823,2.71
PUMP_B,2026-02-24 16:12:42,72.13,2.238,4.27
MOTOR_C,2026-02-24 16:12:42,67.43,1.346,4.66
COMPRESSOR_D,2026-02-24 16:12:42,70.08,2.327,3.61
PUMP_A,2026-02-24 16:12:44,94.33,4.225,2.16
PUMP_B,2026-02-24 16:12:44,68.18,2.311,4.21
MOTOR_C,2026-02-24 16:12:44,67.51,2.134,4.79
COMPRESSOR_D,2026-02-24 16:12:44,66.74,2.39,4.1
PUMP_A,2026-02-24 16:12:46,83.53,4.63,2.86
PUMP_B,2026-02-24 16:12:46,66.95,2.056,4.33
MOTOR_C,2026-02-24 16:12:46,63.22,1.632,4.24
COMPRESSOR_D,2026-02-24 16:12:46,64.99,1.628,4.67
PUMP_A,2026-02-24 16:12:48,87.27,4.536,2.11
PUMP_B,2026-02-24 16:12:48,72.39,2.128,4.08
MOTOR_C,2026-02-24 16:12:48,62.31,1.781,4.33
COMPRESSOR_D,2026-02-24 16:12:48,68.02,2.321,4.52
PUMP_A,2026-02-24 16:12:50,92.75,4.499,2.33
PUMP_B,2026-02-24 16:12:50,72.69,1.416,3.88
MOTOR_C,2026-02-24 16:12:50,73.87,1.875,4.65
COMPRESSOR_D,2026-02-24 16:12:50,72.22,1.235,4.7
PUMP_A,2026-02-24 16:12:52,92.87,4.062,2.12
PUMP_B,2026-02-24 16:12:52,63.28,2.122,3.84
MOTOR_C,2026-02-24 16:12:52,73.21,1.467,4.74
COMPRESSOR_D,2026-02-24 16:12:52,69.24,1.571,3.87
PUMP_A,2026-02-24 16:12:54,94.91,4.014,2.07
PUMP_B,2026-02-24 16:12:54,72.25,1.555,3.87
MOTOR_C,2026-02-24 16:12:54,72.05,1.472,4.28
COMPRESSOR_D,2026-02-24 16:12:54,63.13,1.235,4.76
PUMP_A,2026-02-24 16:12:56,87.18,3.243,2.69
PUMP_B,2026-02-24 16:12:56,63.68,1.535,3.9
MOTOR_C,2026-02-24 16:12:56,64.82,1.877,3.61
COMPRESSOR_D,2026-02-24 16:12:56,68.65,1.719,4.55
PUMP_A,2026-02-24 16:12:58,88.33,4.248,2.51
PUMP_B,2026-02-24 16:12:58,72.39,1.442,4.31
MOTOR_C,2026-02-24 16:12:58,64.37,1.113,3.69
COMPRESSOR_D,2026-02-24 16:12:58,65.49,1.851,4.44
PUMP_A,2026-02-24 16:13:00,83.13,3.489,2.09
PUMP_B,2026-02-24 16:13:00,65.86,1.747,4.51
MOTOR_C,2026-02-24 16:13:00,66.91,2.016,4.54
COMPRESSOR_D,2026-02-24 16:13:00,62.02,1.891,3.98
PUMP_A,2026-02-24 16:13:02,90.66,3.901,2.38
PUMP_B,2026-02-24 16:13:02,66.73,1.766,4.38
MOTOR_C,2026-02-24 16:13:02,67.92,1.871,4.42
COMPRESSOR_D,2026-02-24 16:13:02,73.89,2.08,4.17
PUMP_A,2026-02-24 16:13:04,91.97,4.365,2.15
PUMP_B,2026-02-24 16:13:04,65.86,1.682,4.58
MOTOR_C,2026-02-24 16:13:04,66.97,1.964,4.66
COMPRESSOR_D,2026-02-24 16:13:04,71.63,1.28,4.45
PUMP_A,2026-02-24 16:13:06,91.1,4.738,2.38
PUMP_B,2026-02-24 16:13:06,71.55,2.2,4.55
MOTOR_C,2026-02-24 16:13:06,70.83,1.186,4.51
COMPRESSOR_D,2026-02-24 16:13:06,72.01,2.316,4.67
PUMP_A,2026-02-24 16:13:08,92.07,4.715,2.67
PUMP_B,2026-02-24 16:13:08,65.62,1.952,4.38
MOTOR_C,2026-02-24 16:13:08,65.74,1.9,3.71
COMPRESSOR_D,2026-02-24 16:13:08,63.57,1.107,4.11
PUMP_A,2026-02-24 16:13:10,94.29,4.096,2.99
PUMP_B,2026-02-24 16:13:10,67.09,1.98,4.76
MOTOR_C,2026-02-24 16:13:10,67.45,1.706,4.07
COMPRESSOR_D,2026-02-24 16:13:10,70.11,1.791,4.51
PUMP_A,2026-02-24 16:13:12,87.42,4.038,2.01
PUMP_B,2026-02-24 16:13:12,62.78,2.198,3.89
MOTOR_C,2026-02-24 16:13:12,65.41,1.034,4.17
